redcap_event_name,group,group_value,list_discipline,list_year_enrolled,student_survey_timestamp,advanced,milestones_cogsci,milestones_psysci,enjoy,good,nonexperts,discouraged,writers_block,inspired,cant_start,rejection,rcv_fdbk,gv_fdbk,timeblock,hours,conference_submit,conference_accept,perma_hap,Epoch,Person,IV
phdx_study_enrollm_arm_1,NaN,NaN,7,10,06/21/0022 11:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1066,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1066,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/25/0022 14:08,0,NaN,NaN,6,6,7,5,5,4,3,2,3,5,25,10,0,0,63,3,1066,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/27/0022 10:40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1066,3
phdx_study_enrollm_arm_1,NaN,NaN,3,10,06/25/0022 14:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1067,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/25/0022 14:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1067,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1067,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1067,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/27/0022 15:39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1067,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/27/0022 11:38,0,NaN,NaN,6,6,6,1,5,2,2,5,4,5,30,0,0,0,75,3,1067,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,06/25/0022 14:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1068,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/25/0022 14:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1068,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 09:48,0,NaN,NaN,6,6,6,6,7,7,5,5,5,6,30,3,3,3,71,3,1068,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1068,3
sept_2021_arm_1,3,79,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1068,3
phdx_study_enrollm_arm_1,NaN,NaN,6,8,06/23/0022 09:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1069,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 09:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1069,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:07,0,NaN,NaN,4,4,6,6,4,2,2,2,4,4,10,25,4,1,61,3,1069,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1069,3
sept_2021_arm_1,2,100,NaN,NaN,06/21/0022 11:38,0,NaN,NaN,4,4,6,5,5,2,2,5,4,5,15,25,NaN,NaN,NaN,3,1069,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 18:16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1069,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/29/0022 09:12,0,NaN,NaN,4,4,6,6,5,2,2,3,3,5,14,25,5,1,23,3,1069,3
phdx_study_enrollm_arm_1,NaN,NaN,3,10,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1070,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1070,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1070,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1070,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1070,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,06/21/0022 14:28,0,NaN,NaN,6,5,3,1,5,5,2,4,5,4,19,0,0,0,66,3,1070,3
phdx_study_enrollm_arm_1,NaN,NaN,1,6,06/23/0022 10:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1073,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:00,1,NaN,NaN,4,3,5,5,6,3,2,3,3,4,100,0,1,0,50,3,1073,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:42,1,NaN,NaN,5,4,5,5,6,5,3,3,2,4,100,0,1,0,54,3,1073,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,06/23/0022 10:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1074,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1074,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1074,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1074,3
phdx_study_enrollm_arm_1,NaN,NaN,3,8,06/23/0022 10:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1079,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 13:13,1,NaN,NaN,4,6,5,7,7,5,5,4,2,5,100,3,2,2,50,3,1079,3
phdx_study_enrollm_arm_1,NaN,NaN,7,9,06/21/0022 13:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1082,3
sept_2021_arm_1,NaN,91,NaN,NaN,06/21/0022 13:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1082,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 11:32,0,NaN,NaN,7,6,6,5,5,4,5,2,2,5,32,10,2,1,40,3,1082,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/22/0022 06:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1082,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/22/0022 06:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1082,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/27/0022 16:33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1082,3
phdx_study_enrollm_arm_1,NaN,NaN,7,5,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1084,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1084,3
phdx_study_enrollm_arm_1,NaN,NaN,7,7,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1085,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1085,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/24/0022 16:28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1085,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 22:39,1,NaN,NaN,7,5,5,5,2,2,5,7,2,2,60,12,1,1,82,3,1085,3
phdx_study_enrollm_arm_1,NaN,NaN,9,9,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1086,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1086,3
phdx_study_enrollm_arm_1,NaN,NaN,1,4,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1087,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,1,NaN,NaN,6,6,5,7,5,5,6,4,5,5,30,10,NaN,NaN,NaN,3,1087,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 12:39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1087,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 12:39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1087,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 17:50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1087,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/29/0022 09:21,1,NaN,NaN,7,6,6,7,6,6,5,1,5,7,62,8,1,1,50,3,1087,3
phdx_study_enrollm_arm_1,NaN,NaN,3,10,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1088,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1088,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1088,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1088,3
phdx_study_enrollm_arm_1,NaN,NaN,1,9,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1091,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1091,3
phdx_study_enrollm_arm_1,NaN,NaN,4,10,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1094,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1094,3
phdx_study_enrollm_arm_1,NaN,NaN,7,7,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1095,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1095,3
phdx_study_enrollm_arm_1,NaN,NaN,1,5,06/23/0022 09:56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1099,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 09:56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1099,3
phdx_study_enrollm_arm_1,NaN,NaN,6,7,06/23/0022 09:56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1101,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 09:56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1101,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1101,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:38,1,NaN,NaN,5,6,6,6,5,4,4,5,6,5,33,3,NaN,NaN,NaN,3,1101,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/27/0022 15:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1101,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/27/0022 10:40,1,NaN,NaN,6,6,6,6,4,5,4,5,5,5,35,2,3,1,82,3,1101,3
phdx_study_enrollm_arm_1,NaN,NaN,7,10,06/23/0022 09:56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1102,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 09:56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1102,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1102,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 14:15,0,NaN,NaN,4,7,7,6,4,3,3,5,1,6,45,10,0,0,23,3,1102,3
phdx_study_enrollm_arm_1,NaN,NaN,9,9,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1107,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1107,3
phdx_study_enrollm_arm_1,NaN,NaN,7,6,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1108,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1108,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 12:21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1108,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 12:21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1108,3
phdx_study_enrollm_arm_1,NaN,NaN,3,8,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1109,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1109,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1110,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1110,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 12:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1110,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 12:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1110,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1111,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1111,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:01,0,NaN,NaN,3,2,2,2,6,5,5,5,5,3,60,3,0,0,80,3,1111,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,06/23/0022 15:01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1114,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 12:15,0,NaN,NaN,6,7,7,5,3,3,2,4,6,6,60,5,0,0,75,3,1114,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/24/0022 14:20,0,NaN,NaN,6,6,7,6,3,3,3,3,7,6,60,5,0,0,71,3,1114,3
phdx_study_enrollm_arm_1,NaN,NaN,8,6,06/23/0022 10:02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1120,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1120,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1120,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1120,3
phdx_study_enrollm_arm_1,NaN,NaN,8,9,06/23/0022 10:02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1121,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 10:59,0,NaN,3,6,7,5,6,3,3,2,2,2,6,30,3,4,3,59,3,1121,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 15:28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1121,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 15:28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1121,3
phdx_study_enrollm_arm_1,NaN,NaN,8,7,06/21/0022 10:59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1123,3
sept_2021_arm_1,3,100,NaN,NaN,06/21/0022 10:59,1,NaN,5,5,5,6,7,7,5,5,5,3,5,30,12,NaN,NaN,NaN,3,1123,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/22/0022 13:11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1123,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/22/0022 13:11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1123,3
phdx_study_enrollm_arm_1,NaN,NaN,4,10,06/21/0022 10:59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1125,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 10:59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1125,3
phdx_study_enrollm_arm_1,NaN,NaN,8,7,06/21/0022 10:59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1126,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:36,1,NaN,5,5,4,5,6,6,4,3,2,4,6,15,10,4,4,54,3,1126,3
phdx_study_enrollm_arm_1,NaN,NaN,8,5,06/21/0022 11:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1127,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1127,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1127,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 15:28,1,NaN,6,4,6,6,5,5,3,4,3,3,5,20,8,2,2,70,3,1127,3
phdx_study_enrollm_arm_1,NaN,NaN,3,5,06/21/0022 11:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1128,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1128,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,06/21/0022 11:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1130,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:36,0,NaN,2,6,6,6,7,4,3,3,2,4,6,20,5,NaN,NaN,NaN,3,1130,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 11:54,0,NaN,2,6,6,6,5,3,2,2,2,3,6,15,8,5,5,50,3,1130,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/30/0022 10:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1130,3
phdx_study_enrollm_arm_1,NaN,NaN,8,6,06/23/0022 11:54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1131,3
